"dataset_name","id","author_id","conversation_id","text","source","retweet_count","reply_count","like_count","quote_count","in_reply_to_user_id"
"account - Alex__Lachance","671056819276685312","2258234934","671056819276685312","RT @PlayHappyClub: Gagne ton compte Minecraft Premium !
RT et SUIS @PlayHappyClub pour participer.
Résultat à 22h00. https://t.co/2lLYotkc44","Twitter Web Client","590","0","0","0",""
"account - Alex__Lachance","670707005355634689","2258234934","670707005355634689","RT @PlayHappyClub: Rise of the Tomb Raider à gagner!
RT et suis @PlayHappyClub pour participer.
Tirage à 22h10.
#PourXboxOne https://t.co/i…","Twitter Web Client","447","0","0","0",""
"account - Alex__Lachance","670701702656475136","2258234934","670700377378017280","@PlayHappyClub Je vous mentionne xD @PlayHappyClub","Twitter Web Client","0","0","0","0","2161329878"
"account - Alex__Lachance","670696865642491904","2258234934","670696865642491904","RT @HypixelNetwork: 🍗 UP TO 80% OFF
THE HYPIXEL STORE! 🍗

&gt; https://t.co/tMUTU3BePK

RETWEET for a chance to win 1 MILLION ARCADE COINS! ht…","Twitter Web Client","1694","0","0","0",""
"account - Alex__Lachance","670695609796599809","2258234934","670695609796599809","RT @PlayHappyClub: Vous aimez les surprises ?
RT et suis @PlayHappyClub pour participer.
Résultat annoncé à 21h20. https://t.co/okLSLmL2KR","Twitter Web Client","460","0","0","0",""
"account - Alex__Lachance","670690159621443585","2258234934","670690159621443585","RT @ProSyndicate: It arrived Boiz! (Ken sold separately) https://t.co/zYXjyN7KSc","Twitter Web Client","304","0","0","0",""
"account - Alex__Lachance","670688907512684544","2258234934","670688500333854720","@PlayHappyClub Es-ce qu'on peut gagner vos concours alors qu'on est au Quebec?","Twitter Web Client","0","0","0","0","2161329878"
"account - Alex__Lachance","670668708092764160","2258234934","670668708092764160","RT @PlayHappyClub: Envie de jouer ce soir, gratuitement ?
RT et suis @PlayHappyClub pour participer.
Résultat annoncé à 20h30. https://t.co…","Twitter Web Client","977","0","0","0",""
"account - Alex__Lachance","669659153581940736","2258234934","669659153581940736","RT @ProSyndicate: I got swagged out! And i'm swagging you out! To try to win a NABU, be sure to Follow me &amp; @Razer + RT to enter! ✅💚🐍 https…","Twitter Web Client","42805","0","0","0",""
"account - Alex__Lachance","654407429648687104","2258234934","654407429648687104","RT @ProSyndicate: I've been given another @nvidiashield to giveaway!! All you have to do is follow @nvidiashield &amp; RT this tweet to enter t…","Twitter Web Client","7107","0","0","0",""
"account - Alex__Lachance","654077694150344704","2258234934","654077694150344704","I just entered the TechnoBuffalo Unlocked 64GB iPhone 6s Giveaway from @TechnoBuffalo  http://t.co/CUlgh4kYwY #iPhone6sgiveaway","Twitter Web Client","0","0","0","0",""
"account - Alex__Lachance","652677959455768576","2258234934","652677959455768576","@JakeBaldino #MetalGameranxSolid on Xbox one.","Twitter Web Client","0","0","0","0","152520025"
"account - Alex__Lachance","650718605823344640","2258234934","650718605823344640","@Andrew_Ferullo You are probably aware of it by now but players can launch themselves with grenades on the roofs with grenade in CC.","Twitter Web Client","0","0","0","0","2575509156"
"account - Alex__Lachance","647493637731917824","2258234934","647493637731917824","@Rainbow6Game Servers are down??? (xboxone)","Twitter Web Client","0","0","0","0","399404516"
"account - Alex__Lachance","634531742976745472","2258234934","634531742976745472","@treestorygame #TreeStoryGame","Twitter Web Client","0","0","0","0","3003895767"
"account - Alex__Lachance","634126501022031872","2258234934","634126501022031872","RT @Dinnerbone: My point is everything is scary if you don't want to change. We always pulled through. Please work with us &amp; help make some…","Twitter Web Client","98","0","0","0",""
"account - Alex__Lachance","634126409040949249","2258234934","634126409040949249","RT @Aurelien_Sama: Oui le PvP est mort... et un nouveau arrive, resté en 1.7/1.8 si vous ne savez pas faire votre deuil :)","Twitter Web Client","70","0","0","0",""
"account - Alex__Lachance","634126337800667136","2258234934","634126337800667136","RT @OMGSERV: Si on arrive à 250 #RT de ce Tweet on lance un #Concours avec 50 Serveurs #Minecraft ILLIMITÉ à gagner ! http://t.co/DimzXWwXtT","Twitter Web Client","210","0","0","0",""
"account - Alex__Lachance","634055486330007553","2258234934","634055486330007553","RT @PlayHappyClub: #LRT Faites vous plaisir! Je précise que vous pourrez choisir votre plateforme pour ce concours (XBOX ou Playstation)","Twitter Web Client","51","0","0","0",""
"account - Alex__Lachance","633835380110983169","2258234934","633083300190515202","@MrCraayfish @Andrew_Ferullo Ok, I love you too's works and thanks MrCraayfish I love your 3d textures making program.","Twitter for iPad","0","0","1","0","1882465310"
"account - Alex__Lachance","633795804067725312","2258234934","633083300190515202","@Andrew_Ferullo @MrCraayfish You guys are working together if yes it will be amazing.","Twitter Web Client","0","1","0","0","2575509156"
"account - Alex__Lachance","620766528733093889","2258234934","620766528733093889","@Andrew_Ferullo I dont know why but the zombies are starting to spin on them self when they are in water that is 1 block deep. Bug???","Twitter Web Client","0","0","0","0","2575509156"
"account - Alex__Lachance","620765160353959936","2258234934","618500611089240064","@Andrew_Ferullo Just a little question are you planing on adding any vehicules to crafting dead ? I think it would be amazing.","Twitter Web Client","0","0","0","0","2575509156"
"account - Alex__Lachance","620724328993280000","2258234934","618500611089240064","@Andrew_Ferullo I was really liking the idea of countercraft.","Twitter for iPad","0","1","0","0","2575509156"
"account - Alex__Lachance","620656941489123329","2258234934","618500611089240064","@Andrew_Ferullo NUUUUUUUU!","Twitter Web Client","0","1","0","0","2575509156"
"account - Alex__Lachance","597867664644710402","2258234934","597867664644710402","RT @TopAchat: Concours #16AnsTopAchat

On enchaine sur le #lot12 à 1233 € !

Pour participer, RT + Follow @TopAchat :-) http://t.co/nLM3d6J…","Twitter for iPad","8761","0","0","0",""
"account - Alex__Lachance","592058426991206400","2258234934","592058426991206400","RT @CaptainSparklez: If you haven't seen the new music video yet wat r u doin with yer life??? #FindThePieces https://t.co/HBFemoY2jk","Twitter Web Client","1655","0","0","0",""
"account - Alex__Lachance","592058281771847680","2258234934","592058281771847680","#FindThePieces MIANITE HYPE","Twitter Web Client","0","0","1","0",""
"account - Alex__Lachance","592010572260110336","2258234934","592010572260110336","RT @CaptainSparklez: At long last, our new music video is here. Hope you enjoy it! #FindThePieces https://t.co/HBFemoY2jk","Twitter Web Client","2287","0","0","0",""
"account - Alex__Lachance","591776338727542784","2258234934","591776338727542784","RT @ProSyndicate: #FlyMeToTheMoon - Everyone! Im trying to get @elonmusk to fly me to the moon to collect the American Flag! 

1 RT = 1 Gia…","Twitter for iPad","4783","0","0","0",""
"account - Alex__Lachance","572096522101379073","2258234934","572096522101379073","RT @PlayHappyClub: N'oubliez pas le concours qui est organisé avec @Aurelien_Sama! On vous fait gagner un casque pour un simple RT ;) https…","Twitter for iPad","17","0","0","0",""
"account - Alex__Lachance","568630506687991808","2258234934","568630506687991808","Getting a free server compliments of @Trianglegs! Get yours at http://t.co/AhEAkpjFv4","Triangle.gs","0","0","0","0",""
"account - Alex__Lachance","566654145504247809","2258234934","566654145504247809","Participez au #Concours et tentez de gagner un des 40 serveurs #Minecraft ILLIMITE &gt; http://t.co/Wogi9unine http://t.co/CwOn3qQaXa","BoxToPlay","0","0","0","0",""
"account - Alex__Lachance","562451680563040256","2258234934","562451680563040256","RT @PlayHappyClub: GAGNE ton T-Shirt personnalisé ! RT et SUIS @PlayHappyClub : Résultat le 10/02 ;) Merci à http://t.co/muskFte8Gc http://…","Twitter for iPad","743","0","0","0",""
"account - Alex__Lachance","551594514163699712","2258234934","551594514163699712","RT @CaptainSparklez: If you punch yourself and it hurts, does it mean you're too strong or you're just weak?","Twitter for iPad","645","0","0","0",""
"account - Alex__Lachance","547978689716424704","2258234934","547978689716424704","RT @CaptainSparklez: In 24 hours of deliveries at an average of 2.5 people per house, Santa has 0.00031 secs per house. How does he have ti…","Twitter for iPad","373","0","0","0",""
"account - Alex__Lachance","547978589946540032","2258234934","547978589946540032","RT @CaptainSparklez: If the average house leaves out 4 oreo cookies and Santa consumes them all, the following day he will release a 474 mi…","Twitter for iPad","503","0","0","0",""
"account - Alex__Lachance","542886526729064448","2258234934","542886526729064448","RT @adblt: Definitely the coolest way to kill a Creeper. #Minecraft http://t.co/T2Xul4w2o9","Twitter for iPad","14","0","0","0",""
"account - Alex__Lachance","541266348413030402","2258234934","541266348413030402","#OMGNoel
A gagner : Un casque @ROCCATFrance Kave XTD Stereo ! #SetTheRules

➜ http://t.co/0vwUKvjZ0Y http://t.co/MqCn4qvFcp","OMGSERV","1","0","0","0",""
"account - Alex__Lachance","534163055740194817","2258234934","534163055740194817","#RDSCH Go Habs Go!!!","Twitter for iPad","0","0","0","0",""
"account - Alex__Lachance","518469779158740992","2258234934","518469779158740992","#FEEDTHEPATRICK yeah","Twitter for iPad","0","0","0","0",""
"account - Alex__Lachance","516399741740261378","2258234934","516399741740261378","RT @WaRTeK: Après ma vidéo sur Modern Combat 5, GAGNE la tablette de ton choix et 5 jeux #ModernCombat5 ! RT &amp; suivez @Gameloft_France et m…","Twitter for iPad","1397","0","0","0",""
"account - Alex__Lachance","513764990634184706","2258234934","513764990634184706","RT @OMGSERV: Un casque ROCCAT #Kave XTD stereo à gagner !

Pour participer #RT + FOLLOW @OMGSERV et @ROCCATFrance ! http://t.co/ADvcEedFrq","Twitter for iPad","3444","0","0","0",""
"account - Alex__Lachance","510984292269559808","2258234934","510984292269559808","RT @OMGSERV: Un casque MIONIX Nash 20 d’une valeur de 105€ à gagner !

Pour participer #RT + FOLLOW @OMGSERV et @TopAchat ! http://t.co/96Q…","Twitter for iPad","3755","0","0","0",""
"account - Alex__Lachance","508699628028821504","2258234934","508699628028821504","Participez au #Concours et tentez de gagner un des 20 serveurs #Minecraft ILLIMITE &gt; http://t.co/Wogi9unine http://t.co/3ucYYgzIY3","BoxToPlay","0","0","0","0",""
"account - Alex__Lachance","508102404907474945","2258234934","508102404907474945","RT @OMGSERV: Un casque Razer #KRAKEN Pro à gagner !

Pour participer #RT et FOLLOW @OMGSERV http://t.co/A31R8Hfml5","Twitter for iPad","3308","0","0","0",""
"account - Alex__Lachance","508102382769950720","2258234934","508102382769950720","RT @OMGSERV: Un casque Razer #KRAKEN Pro à gagner ?

Le #Concours c’est par ici ➜ https://t.co/sQxnKEBsfN

http://t.co/A31R8Hfml5","Twitter for iPad","150","0","0","0",""
"account - Alex__Lachance","506959864992923648","2258234934","506959864992923648","RT @jeb_: Minecraft 1.8 - The Bountiful Update has been published!","Twitter for iPad","2580","0","0","0",""
"account - Alex__Lachance","506959690316918784","2258234934","506915475029508096","@MineZephirr oui je connais","Twitter for iPad","0","0","0","0","1064477126"
"account - Alex__Lachance","504666316226453504","2258234934","504646574161801217","@TopAchat Vous livrez au Québec?","Twitter for iPad","0","1","0","0","106355755"
"account - Alex__Lachance","504665870875234304","2258234934","504632602020818944","@gunver16 Toi tu gagne de l'argent quand tu fais ça et je connais déjà alors merci mais non merci.","Twitter for iPad","0","1","0","0","765033072"
"account - Alex__Lachance","504617109700501506","2258234934","504617109700501506","Participez au #Concours et tentez de gagner un des 10 serveurs #Minecraft ILLIMITE &gt; http://t.co/Wogi9unine http://t.co/mI7G4sZ3b0","BoxToPlay","0","0","0","0",""
"account - Alex__Lachance","504367118977363968","2258234934","504367118977363968","RT @OMGSERV: Tente de gagner un des 76 Serveurs #Minecraft ILLIMITÉ #OMGSERV FOLLOW + #RT ce Tweet. Tirage au sort à 23H00 http://t.co/ESgW…","Twitter for iPad","1664","0","0","0",""
"account - Alex__Lachance","504325653261733888","2258234934","504325653261733888","RT @TopAchat: Un SSD de 960 Go à gagner !!!

Pour jouer, il suffit de suivre @TopAchat et de RT ^^ http://t.co/27n4tXp7Ua","Twitter for iPad","8512","0","0","0",""
"account - Alex__Lachance","504265894839988224","2258234934","504265894839988224","RT @TopAchat: On va vous faire gagner un SSD  très bientôt...

et plus il y aura de RT sur CE tweet plus sa capacité sera élevée ^^ http://…","Twitter for iPad","1290","0","0","0",""
"account - Alex__Lachance","502270791195828224","2258234934","502270791195828224","RT @PlayHappyClub: CONCOURS : Gagne ton code STEAM de 10€ gratuitement ! RT ce tweet et SUIS @PlayHappyClub : Résultat le 23/08 :) Cc @FeaR…","Twitter for iPad","497","0","0","0",""
"account - Alex__Lachance","499384412539465729","2258234934","499384412539465729","@nds4ios_ Are you going to do an update to increase fps on older device?","Twitter for iPad","0","0","0","0","2720543570"
"account - Alex__Lachance","498180167224000512","2258234934","498180167224000512","RT @demotivateur: Validé messieurs ! http://t.co/DEIojJeasY","Twitter for iPad","216","0","0","0",""
"account - Alex__Lachance","496485226991075328","2258234934","496485226991075328","@InfiniDev_  Are there going to be an update to increase fps on the iPad mini and another? Sorry for the bad english ""Google traduction"".","Twitter for iPad","0","0","0","0","1569723955"
"account - Alex__Lachance","493549761363210240","2258234934","493549761363210240","RT @PlayHappyClub: CONCOURS : Gagne ton code STEAM de 12€ gratuitement ! RT et SUIS @PlayHappyClub : Résultat le 31/07 à 20h :D","Twitter for iPad","877","0","0","0",""
"account - Alex__Lachance","491687438109405185","2258234934","491687438109405185","RT @TopAchat: Un pack nVidia Shield à gagner !!

==&gt; http://t.co/9oWNu1gPXW

Pour jouer, il suffit de suivre @TopAchat et de RT ^^ http://t…","Twitter for iPad","4846","0","0","0",""
"account - Alex__Lachance","489261303454629889","2258234934","489261303454629889","http://t.co/GRYrTOGXoV","Twitter for Websites","0","0","0","0",""
"account - Alex__Lachance","485801891927171072","2258234934","485801891927171072","RT @AtlanticCraft: I totally need this.... http://t.co/SKIp2rGWNY","Twitter for iPad","7","0","0","0",""
"account - Alex__Lachance","485801658275082240","2258234934","485801658275082240","http://t.co/jCXpZZEiXa
Je le veux!!!","Twitter for iPad","0","0","0","0",""
